   1679120	        98	        98
   1679391	        99	        99
   1679645	         1	        83
   1681213	        80	         1
   1681367	        83	         2
   1682540	         2	        81
   1682759	        96	        96
   1682994	         2	        81
   1683464	        81	         2
   1684059	        97	        97
   1684136	         1	        83
   1684372	        82	         0
   1684395	        82	         3
   1684474	        80	         1
   1685509	         2	        81
   1686337	         1	        83
   1686634	        98	        98
   1686707	        83	         1
   1687009	        96	        96
   1687232	        82	         3
   1687708	         2	        83
   1689946	         0	        83
   1692296	         2	        80
   1694877	         1	        83
   1695303	        83	         2
   1696960	         2	        81
   1699607	         1	        80
   1700530	        96	        96
   1700591	        81	         2
   1700969	         2	        81
   1702173	         0	        81
   1703590	        97	        97
   1704800	         3	        82
   1705476	        97	        97
   1708320	         2	        80
   1712532	        99	        99
   1712537	         1	        80
   1713385	        99	        99
   1714208	        82	         3
   1716991	        98	        98
   1717907	        96	        96
   1719576	         3	        80
   1724253	         3	        82
   1725152	        83	         1
   1725780	        83	         1
   1726997	        99	        99
   1728032	        99	        99
   1728061	        81	         3
   1728380	         3	        82
   1728979	        99	        99
   1730093	        83	         2
   1731126	        83	         0
   1731722	         2	        83
   1731830	         3	        82
   1732411	        83	         0
   1736021	         0	        81
   1736041	        80	         3
   1737017	         1	        83
   1737148	         2	        83
   1738809	         3	        80
   1739385	        80	         2
   1739970	         2	        83
   1739972	        99	        99
   1743449	        83	         0
   1744460	        99	        99
   1751846	        96	        96
   1752301	         0	        83
   1752405	        96	        96
   1754375	        80	         1
   1755127	         0	        81
   1757219	        96	        96
   1758525	         1	        83
   1759223	        96	        96
   1764713	         3	        80
   1765341	        83	         0
   1766672	        98	        98
   1767547	        81	         3
   1769673	         2	        83
   1770212	        97	        97
   1776325	        97	        97
   1777321	        81	         2
   1780033	        97	        97
   1781199	         2	        83
   1781723	         1	        82
   1782380	        82	         3
   1782583	        82	         0
   1786921	         1	        82
   1787759	        97	        97
   1787805	        99	        99
   1791131	        83	         2
   1791921	        99	        99
   1793138	        81	         0
   1794182	        80	         3
   1795282	        80	         2
   1796499	        83	         2
   1798583	        82	         0
   1798783	         0	        81
   1799722	         3	        82
   1800692	        99	        99
   1801270	        81	         2
   1801753	         2	        80
   1801801	         2	        80
   1802411	        81	         2
   1803355	        83	         2
   1803740	        83	         2
   1811257	         1	        82
   1812957	         3	        82
   1812981	        80	         2
   1813361	         2	        83
   1813743	        82	         1
   1815072	         2	        80
   1815365	         3	        81
   1816220	         2	        81
   1816372	        96	        96
   1816826	         0	        83
   1819615	         1	        83
   1820401	        83	         1
   1820483	         0	        83
   1821499	         2	        81
   1822075	        82	         0
   1822268	        81	         3
   1823488	         3	        80
   1830166	        98	        98
   1830236	         0	        82
   1830983	        98	        98
   1831067	        81	         0
   1831912	         3	        82
   1832099	        96	        96
   1832488	         1	        82
   1832561	        98	        98
   1833534	        82	         1
   1836683	        80	         1
   1837751	         0	        82
   1841342	        98	        98
   1841839	         1	        83
   1843842	        98	        98
   1846353	         3	        80
   1846741	         0	        82
   1848741	        83	         1
   1850037	        82	         1
   1852838	        82	         3
   1855183	        83	         0
   1855454	        97	        97
   1856023	         3	        82
   1856030	        97	        97
   1858727	        80	         2
   1861006	        98	        98
   1863804	        82	         1
   1866486	         0	        81
   1867806	        81	         2
   1868666	        82	         3
   1870460	         1	        80
   1871297	        99	        99
   1872743	        96	        96
   1872749	        98	        98
   1877006	        82	         3
   1878544	        97	        97
   1878862	        80	         2
   1879382	        81	         0
   1883398	        82	         3
   1884154	        80	         3
   1885631	        96	        96
   1888479	        80	         1
   1889235	        96	        96
   1889737	        83	         0
   1890166	         3	        80
   1891093	        99	        99
   1892695	         0	        81
   1893605	        81	         3
   1893931	         2	        83
   1899153	         0	        83
   1900127	        80	         1
   1901148	        81	         2
   1901245	        80	         2
   1901976	        81	         0
   1903563	         3	        82
   1904091	         1	        80
   1905515	         1	        82
   1906372	         1	        83
   1906580	        99	        99
   1906604	         1	        82
   1906760	         3	        82
   1908346	        99	        99
   1909144	        81	         0
   1909202	         1	        80
   1910540	        97	        97
   1910565	        97	        97
   1911310	        80	         1
   1911548	        82	         1
   1912239	        80	         3
   1912779	        80	         3
   1914417	         0	        82
   1914966	        82	         0
   1915350	        98	        98
   1915597	        99	        99
   1917217	        97	        97
   1918117	        96	        96
   1918876	        82	         3
   1919317	        98	        98
   1919593	        83	         1
   1922924	        83	         1
   1925218	         0	        81
   1925542	        96	        96
   1926244	         1	        83
   1926423	         0	        81
   1926876	        83	         2
   1927178	        82	         3
   1927713	        82	         1
   1928676	        80	         1
   1928790	         3	        80
   1929080	         2	        81
   1929822	         0	        83
   1931486	         1	        83
   1933147	         2	        83
   1935083	        99	        99
   1935752	        83	         2
   1936123	         0	        82
   1941012	         2	        80
   1943080	        98	        98
   1943603	        83	         0
   1944243	        99	        99
   1945453	         0	        81
   1947063	         3	        82
   1947176	        83	         0
   1955546	        81	         3
   1955577	        83	         2
   1956650	        81	         3
   1958633	         0	        82
   1960015	         2	        80
   1961097	        99	        99
   1963799	         1	        83
   1965355	        80	         1
   1965948	        80	         3
   1966324	        82	         0
   1969079	         3	        81
   1969856	        81	         3
   1970256	        80	         3
   1975679	        83	         0
   1977252	        80	         3
   1979821	        99	        99
   1982306	        81	         2
   1985108	        83	         0
   1986592	        96	        96
   1988067	        83	         2
   1988259	        80	         2
   1988449	         1	        82
   1988913	         3	        80
   1989361	         1	        82
   1989951	        96	        96
   1991555	        81	         0
   1991807	        81	         2
   1992836	        82	         3
   1993631	        80	         3
   1993828	        97	        97
   1994895	         2	        83
   1995219	        98	        98
   1995615	         3	        81
   1999204	        99	        99
